2019.08.22 19:19:56,网关,00000000000053,83
2019.08.22 19:25:35,网关,00000000000053,83
2019.08.22 19:35:52,网关,00000000000053,83
2019.08.22 19:39:41,网关,00000000000053,83
2019.08.22 19:42:25,网关,00000000000053,83
2019.08.22 19:48:40,网关,00000000000053,83
2019.08.22 19:51:48,网关,00000000000053,83
