2019.07.30 15:02:58,智能锁,01000000000023,35,1
2019.07.30 15:04:32,智能锁,01000011223323,287453987,1
2019.07.30 15:11:26,智能锁,01000000000023,35,2019.07.30 15:13:25,智能锁,01000000000025,37,2019.07.30 15:14:10,智能锁,01000000000025,37,2019.07.30 15:14:34,智能锁,01000000000025,37,2019.07.30 15:15:07,智能锁,01000000000025,37
2019.07.30 15:15:24,智能锁,01000000000025,37
2019.07.30 15:15:38,智能锁,01000000000023,35
2019.07.30 15:16:02,智能锁,01000000000025,37
2019.07.30 15:16:20,智能锁,01000000000025,37
2019.07.30 15:38:31,智能锁,01000000000025,37
2019.07.30 15:39:03,智能锁,0100000000002F,47
2019.08.09 16:02:32,智能锁,01000000000022,34
